100.89303497666202  0.4364505485940953
111.15676714843649  4.0741157690853305
113.40396788970965  8.445837699282118
113.87159347748901  13.40180295643288
115.24004780172675  20.54377350756716
115.70377650960796  24.625105720908344
115.72326090909878  28.998270939956292
116.19348441681026  34.53732489298014
117.10340587303098  38.76414062251934
118.46081903755724  43.42798421619312
118.92584670540454  47.80086077747084
119.85330412116699  55.9635252041532
121.22630480528589  64.12590097306533
121.69263143309922  68.79032188227957
122.15700962096346  73.01742626958904
123.06173523731994  76.07806460738212
124.85884635035545  79.4296699775713
127.96271118924115  76.07488937190955
128.39201745802194  72.43029636493269
129.25972271534587  67.18192078653469
130.1280774526529  62.079317382104946
130.99318479004478  56.24785310783387
131.41534677901225  50.99976618720611
131.83685928799673  45.60590709261008
132.25837179698124  40.21204799801403
133.12737601427125  35.25521676755256
134.43542870008747  28.8403751396382
134.85304432917377  22.571883001232568
136.15525169514277  14.84509180760382
137.46720126085714  9.304883223499047
138.78434666643574  4.9308520311404065
145.4512586922071  1.282217815380273
