377.5760541060125  0.4029662472469183
389.16732336309394  1.998955058871756
398.9842133065458  5.345364589196685
403.9124674177542  11.464620660391242
405.71802177056895  16.711264292167847
407.0806307749595  22.541285277587736
409.3310789161478  27.64186807762584
410.2442477722837  32.597544677006375
412.0543484849797  38.86459352656083
414.31129142599826  45.4228980662816
415.67260147042276  50.96137470376496
417.03066411493194  55.770990471406996
418.38807727945823  60.434834065080764
419.7474388839336  65.53599418065936
421.10550152844286  70.34560994830137
424.24703620634415  75.44561543279903
425.5986040510232  78.7975094607584
429.1707439576712  80.54446628621572
434.0580808299488  77.48007539740959
437.15739930895325  73.10488957397
439.80857659966915  68.14690371242757
442.9039981987755  62.897084845178405
445.55517548949143  57.939098983635986
448.21024966010543  53.85574616590316
450.85882903088924  48.314671608487686
455.2954267949462  44.08439198570566
458.8402885423071  39.708917504495844
464.16602440312784  35.04074404426856
470.37505304086534  28.622727180881633
476.1489300899746  24.53735375875715
482.3670514474744  20.16014733092592
490.3725417182642  16.947963663759875
501.0473947192948  12.85941500616284
511.27800341193483  9.062699354272562
521.0663162361336  5.9951332299938445
530.4116837119079  3.5109444593584125
542.8771530261438  1.316279432267899
550.4468422283226  0.2909670323960609
